1	554876430.016931
z03mangahere	Jitsu wa Watashi wa	196.9	554876388.654736	L	http://www.mangahere.cc/manga/jitsu_wa_watashi_wa/	554876388.654736
1		424412301.851923	424412648.631228
2		424412650.366835	424412838.881298
3		424412840.822831	424412998.711598
4		424413000.563990	424413252.199777
5		424413253.396230	424413407.746115
6		424413408.079081	424413512.388373
7		424413513.902148	424413616.496983
8		424414006.341888	424414106.505435
9		424414108.036884	424414200.930110
10		424414202.243247	424414318.507043
11		424414319.736289	424414431.116245
12		424414432.070417	424414534.258418
13		424414536.173810	424414645.517780
14		424414647.252688	424414893.439405
15		424414895.144681	424415003.231476
16		424415005.173876	424415117.874535
17		424415119.656510	424415227.332906
18		424415228.366445	424415446.069017
19		424415448.062557	424415503.073914
20		424415504.788129	424415587.681118
21		424415588.527278	424415648.053256
22		424415648.379989	424415770.613246
23	21	424415772.156224	424415845.578512
24	21	426229382.875409	426229497.374000
25	22	426367556.278716	426367691.863620
26	26	427441297.684371	427441390.659057
27	23	428569444.110096	428569546.711967
28		428816859.705897	428816983.245668
29	21	428816984.506825	428817059.522220
30	21	428847931.359914	428848051.859503
31	21	429200109.649135	429200245.971378
32	15	429312159.711766	429312360.294514
33	23	430016221.184671	430016349.004481
34	22	430368651.682619	430368733.889977
35	3	430919676.829086	430919694.977251
36	23	431158128.616959	431158196.127249
37	20	431957235.294311	431957298.662697
38		432705505.576103	432705646.212474
39	21	432705649.353504	432705754.737391
40		433224310.431208	433224458.581082
41	22	433224459.751199	433224603.553732
42	21	434257835.612411	434258066.829170
43		434344260.673382	434344454.066025
44	1	475863074.898761	475863075.948730
45	21	434752000.179369	434752150.555572
46	20	434917362.153171	434917444.233355
47	21	435174362.553623	435174481.305537
48	21	435300006.275638	435300167.412720
49	21	435553508.013604	435554520.742926
50	23	436403543.715082	436403619.163644
51	22	437342068.893999	437342392.456767
52	11	438415436.203677	438415517.690982
53		439707833.358104	439707833.358104
54	1	440225245.184458	440225246.718793
55		440352809.496045	440352809.496045
56	21	441308976.853827	441309083.861556
57	21	441698804.494648	441698976.153791
58	21	441907324.338101	441907547.401027
59	1	442290059.079222	442290060.690602
60	1	443133319.461753	443133320.988936
61	23	443198553.528506	443198734.748105
61.5	5	443451297.098236	443451312.722592
62	26	444023249.129039	444023391.467198
63		444368765.385930	444368929.198611
64	22	444368929.788225	444368995.940120
65	21	445067724.110250	445067798.609665
66	21	445506273.164653	445506417.423392
67	22	445663607.079972	445663717.293687
