1	555605447.687925
z03mangahere	Fudatsuki no Kyoko-chan	31	544334820.297161	L	http://www.mangahere.cc/manga/fudatsuki_no_kyoko_chan/	544334820.297161
5		443133542.364861	443133542.364861
4		443133542.364861	443133542.364861
3		443133542.364861	443133542.364861
2		443133542.364861	443133542.364861
1		443133542.364861	443133542.364861
6	21	444495430.272024	444495558.902956
6.5		446881956.811639	446881966.351741
1.5	4	444573753.992367	444573765.037757
7	40	446881966.567338	446882142.205073
8	37	448606500.149527	448606681.960141
9	37	451661123.101473	451661319.858160
10	37	456784529.083280	456784671.735220
11	37	460211895.615588	460212036.665987
11.1	6	460266864.148956	460266878.671415
12	40	469895206.310439	469895396.663539
13	37	492297314.669951	492297501.028377
14	37	493564639.984248	493564841.313365
15	37	495641838.475089	495642054.827132
16		497427610.994760	497427787.785608
16.5	7	497427788.629340	497427819.488817
17	36	500679387.505284	500679510.472014
18	37	507561781.668343	507561966.459630
19	39	513413111.273990	513413309.970266
20	37	514905972.411178	514906213.914717
21		517033338.475249	517033518.260250
21.5	10	517033519.007905	517033536.054894
22	40	518825598.737415	518825768.651108
23	37	520429191.891697	520429399.528008
24	17	522307149.766958	522307220.049618
25	17	524494574.713767	524494657.866045
26	37	532928100.828060	532928288.504632
27		533485186.957538	533485360.501264
27.5	10	533485361.356704	533485388.647073
29	37	539445052.063464	539445225.638597
31	37	544334820.297161	544335532.917276
