1	558984906.887241
z03mangahere	Tejina Senpai	59	543100805.191003	L	http://www.mangahere.cc/manga/tejina_senpai/	543100805.191003
1		504019882.519019	504020004.185447
2		504125218.141437	504125224.292205
3		504125224.655062	504125300.166887
4		504125300.570900	504125344.636369
5		504125345.293308	504125382.089151
6		504125382.668550	504125424.342404
7		504125425.033032	504125456.226812
8		504125456.606089	504127134.622819
9		504127135.218740	504127201.042921
10		504127201.400265	504127248.212333
11		504127248.717792	504127305.466257
12		504127306.169031	504127335.218331
13		504127336.259922	504127391.988346
14		504127392.391842	504127424.840711
15		504127425.538407	504127450.758734
16		504127451.156921	504127469.260278
17		504127469.645994	504127491.961655
18		504127492.348485	504127526.863966
19		504127527.545693	504127563.932957
20		504127564.608848	504127580.900855
21		504127582.209225	504127615.969726
22		504127616.659009	504127652.355321
23		504127654.176616	504127678.940768
24		504127679.512157	504127706.042380
25		504127706.713038	504127743.094864
26		504127743.816830	504127759.912539
27		504127760.332720	504127781.014568
28		504127781.426108	504127812.782743
28.5		504127813.256420	504127868.286276
29		504127868.979453	504127938.307773
30		504127939.014039	504127959.458987
31		504127960.104902	504127990.774404
32		504127991.103227	504128044.498580
33		504128045.216019	504128075.084057
34		504128075.505867	504128110.729910
35		504128111.422755	504128127.097475
36		504128127.795401	504128147.399084
37		504128152.985158	504128210.336133
38		504128210.969011	504128225.687291
39	10	504128226.115580	504128263.030731
40	7	505458241.320939	505458336.930863
41	8	505556244.667374	505556331.594651
42	7	506874113.566886	506874244.271309
43	8	508054792.838412	508054833.860666
44	12	509552240.126513	509552409.787175
45		511879940.233476	511880014.213270
46	9	511880014.904215	511880059.992257
47	9	514474670.090711	514474781.976073
48	8	515592531.746673	515592557.405612
49	8	516724013.870476	516724209.329138
50	8	517534530.637180	517534603.202271
51	10	518649497.003839	518649732.383241
52	8	519516257.345525	519516477.011391
53		521164439.017832	521164537.642483
54	8	521164537.663279	521164626.937133
55	7	524494256.606178	524494326.979888
56	7	526829760.603917	526830032.992610
57	7	529331193.653923	529331259.835146
58	7	531763115.567527	531763353.203704
59	8	543100805.191003	543100881.054840
