1	568317647.365231
z03mangahere	Beelzebub	240.6	486427461.920373	L	http://www.mangahere.cc/manga/beelzebub/	486427461.920373
66		486346389.382429	486346453.701913
24		486334772.586225	486334842.900840
189		486409809.274105	486409850.200545
182		486406903.625747	486409188.010597
30		486335361.403678	486335431.965976
171		486405837.776675	486405898.652366
165		486405453.292516	486405528.774715
160		486405019.159564	486405095.446417
154		486404320.175444	486404395.900057
149		486403705.572017	486403856.596794
143		486402852.469042	486402896.357598
138		486402259.879068	486402406.342090
133		486401964.570549	486402043.868693
127		486401566.423203	486401646.534552
121		486400922.616260	486400988.913181
117		486400671.955810	486400746.981107
110		486400057.541316	486400147.355248
105		486399636.379559	486399705.263032
100		486358457.645460	486358519.812101
15		486322909.207549	486322976.072389
25		486334843.261892	486334885.943557
94		486357811.419369	486357898.606205
88		486356953.830004	486357070.886772
93		486357679.968247	486357810.765924
73		486346832.471297	486346893.297525
80		486350064.539267	486353691.090148
54		486345502.908602	486345560.631694
68		486346507.552290	486346576.760370
38		486344460.936851	486344559.854394
48		486344846.570423	486344956.895053
20		486323183.847940	486323237.606202
173		486405940.459482	486405998.227216
35		486344197.102437	486344265.518585
65		486346288.230004	486346387.581076
23		486323437.403757	486334772.216303
188		486409743.940695	486409808.711152
181		486406818.244416	486406902.917725
29		486335308.038761	486335360.661246
170		486405790.692934	486405837.061554
164		486405390.386941	486405452.876514
159		486404916.472244	486405018.474371
153.5		486404279.734801	486404319.577523
148		486403594.262274	486403704.836836
142		486402848.999683	486402851.853368
137		486402202.273478	486402259.198134
132		486401912.423569	486401963.513002
126		486401511.828050	486401566.017821
120		486400883.918211	486400921.442009
114		486400396.314130	486400517.847007
109		486399933.797615	486400056.876494
14		486322842.173548	486322908.518549
99		486358362.555292	486358456.958094
3		400648979.716355	400648979.716355
47		400648979.716355	400648979.716355
92		486357456.643678	486357679.289724
86		486355547.273414	486356870.296607
77		486349809.262405	486349918.457873
72.5		486346821.106660	486346832.076833
59		486345790.175894	486345871.902513
53		486345438.028015	486345502.161228
47.5		400648979.716355	400648979.716355
37		486344330.862240	486344460.214529
104		486399556.929507	486399635.658135
5		400648979.716355	400648979.716355
19		486323125.376930	486323183.169275
34		486344137.287125	486344196.462853
64		486346233.650290	486346287.396081
186		486409521.820449	486409625.735780
180		486406756.575248	486406817.546781
9		400648979.716355	400648979.716355
169		486405731.225807	486405790.022520
163		486405314.191534	486405389.698647
158		486404753.636845	486404915.784194
153		486404178.767382	486404278.915730
147		486403139.812186	486403593.746287
141		486402678.503187	486402751.595892
136		486402168.220718	486402201.895350
131		486401842.818411	486401911.776522
125		486401409.641290	486401511.260867
119		486400843.498871	486400883.531724
113		486400327.247849	486400395.621557
108		486399847.532800	486399933.061011
103		486399426.249501	486399556.252984
1		400648979.716355	400648979.716355
4		400648979.716355	400648979.716355
13		486322741.988208	486322841.780639
91		486357292.880159	486357455.978611
98		486358289.015788	486358361.901833
76		486349801.952701	486349808.897043
46		400648979.716355	400648979.716355
58		486345738.360846	486345789.463471
85		486355490.284797	486355546.899134
42		400648979.716355	400648979.716355
60		486345872.607816	486345952.974332
72		486346762.893162	486346820.709690
52		486345375.224893	486345437.607126
18		486323077.165192	486323124.998958
33		486335534.257686	486344136.916772
63		486346120.733465	486346233.245956
185		486409426.502492	486409520.578880
179		486406690.630000	486406755.841387
8		400648979.716355	400648979.716355
168		486405663.976760	486405730.854761
162.5		486405290.648268	486405313.794175
157		486404648.662863	486404752.956827
152		486404094.776199	486404178.067920
146		486403052.571327	486403139.123519
140		486402555.369301	486402677.726711
135		486402103.200876	486402167.559637
130		486401800.084572	486401842.447402
124		486401337.243808	486401408.857280
118		486400747.615985	486400842.820946
112		486400248.725816	486400326.233796
107		486399773.193751	486399846.805307
102		486358612.313719	486358721.772337
0		400648979.716355	400648979.716355
28		486335231.984739	486335307.424297
45		400648979.716355	400648979.716355
90		486357198.145541	486357292.201080
84		486354011.295234	486355489.725966
75.5		486347050.545121	486347130.403639
71		486346686.457325	486346762.323078
57		486345675.281510	486345737.643622
51		486345292.815695	486345374.836144
41	18	486344778.723267	486344841.944271
61		486345953.611393	486346025.845625
12		400648979.716355	400648979.716355
97		486358207.413440	486358288.346888
17		486323041.166655	486323076.779107
32		486335473.831298	486335533.522482
62		486346026.514494	486346120.051793
184		486409325.734640	486409425.439561
