1	540922303.598370
z03mangahere	Jojos Bizarre Adventure Part 8 Jojolion	73	540922296.457767	L	http://www.mangahere.cc/manga/jojos_bizarre_adventure_part_8_jojolion/	540922296.457767
1		514925310.897526	514925525.586036
2		514925526.379405	514925782.871505
3		514925793.955945	514925990.565982
4		514925991.346681	514926246.902676
5		514926247.705058	514926698.682080
6		514926699.386713	514927035.687211
7		514927037.570211	514927296.221579
8		514927297.287322	514927515.848008
9		514996342.106492	514996371.311887
10		514996371.665816	514996631.762530
11		514996663.888719	514996966.236022
12		514996966.261716	514997154.623854
13		514997154.651413	514997261.008108
14		514997261.041210	514997432.087382
15		514997432.116610	514997495.630537
16		514997495.657622	514997657.258556
17		514997657.284881	514998099.979030
18		514998100.009184	514998520.805914
19		514998520.833759	514998704.664389
20		514998704.692710	514998901.033834
21		514998901.060283	514999164.829725
22		514999164.857462	514999334.191456
23		514999334.218651	514999466.650917
24		514999466.677767	514999792.975436
25		514999793.003410	515000542.944861
26		515000542.957031	515001785.092715
27		515001785.107258	515002270.957152
28		515003035.184322	515003083.592333
29		515003083.623964	515003263.903262
30		515003263.936768	515003336.652354
31		515003336.688440	515003786.982102
32		515079557.076056	515079563.783818
33		515079563.795810	515079836.883851
34		515079836.915788	515080381.451185
35		515080381.465995	515080973.486821
36		515080973.521539	515081111.995892
37		515081112.028821	515081461.310913
38		515081461.322738	515081630.531458
39		515081630.563904	515081697.951029
40		515087107.161328	515087186.056303
41		515087186.068686	515087363.011893
42		515087363.039522	515087541.206833
43		515087541.234169	515087744.602934
44		515087744.631717	515088499.790361
45		515088499.803921	515088604.260014
46		515088604.275793	515088685.107987
47		515088685.135621	515088739.761903
48		520738224.204367	520738486.497671
49		520738486.528994	520738760.337558
50		520738760.372041	520738848.809819
51		520738848.844199	520754980.502743
52		530031903.993759	530032106.280190
53		530032106.912068	530032263.154236
54		530032263.885882	530033298.938409
55		530033299.472706	530033478.083028
56	48	530033478.742459	530046908.173911
57		530110828.289338	530111197.921205
58		530111198.517925	530111550.219742
59		530111550.835061	530112261.149175
60		530112261.520896	530112394.071363
61		530112394.798918	530112887.376327
62		530112887.944993	530113388.986151
63		530113389.617019	530113494.686039
64		530113494.996415	530114005.263259
65		530114005.889043	530115931.970697
66		530115932.466647	530116827.640377
66.5		530116828.294787	530117194.501757
67		530117195.089603	530117437.012867
68		530117437.756217	530117908.879246
69		530117909.397077	530119648.693488
70	36	530119649.186345	530119807.906763
28.1		530716190.416397	530716190.416397
22.1		530716190.416397	530716190.416397
71	44	532618107.722938	532620814.931664
72	38	535613361.319069	535613906.684660
73	-	540922296.457767	540922299.634973
