1	522847379.377425
z03mangahere	Inu Yashiki	85	522847302.964928	L	http://www.mangahere.co/manga/inu_yashiki/	522847302.964928
1		453097101.035236	453097363.667252
2		453097364.514972	453097444.715788
3		453097445.825793	453097508.887630
4		453097509.959410	453097585.476320
5		453097586.531622	453097640.047004
6		453097641.408193	453097683.417560
7		453097684.521100	453097758.855696
8		453097759.931038	453097830.444601
9		453097831.612562	453098144.974303
10		453098147.116208	453098232.226901
11		453098233.406244	453098286.398412
12		453098287.525041	453098354.454984
13		453098354.812652	453098389.305632
14		453098389.762915	453098466.030063
15		453098466.965451	453098519.433422
16		453098520.322555	453098596.255457
17		453098601.970632	453098661.377363
18	14	453168694.384774	453168782.287425
19		453098756.776747	453098796.937459
20		453098797.419054	453098835.257438
21		453098836.184230	453098907.913230
22		453098908.595764	453098943.282285
23		453098944.460446	453098989.419246
24		453098990.455082	453099036.973240
25		453099038.171884	453099070.508379
26		453099071.780122	453099106.511087
27		453099107.064157	453099161.465884
28		453099496.667077	453099540.177377
29		453099540.480293	453099612.433954
30		453099613.333621	453099685.389976
30.5		453099686.318777	453099729.225559
31	19	453168785.856339	453168787.284068
32	22	453298372.189263	453298490.718910
33	20	454513329.883954	454513398.051125
34	22	455584100.000089	455584171.192745
35	17	456989253.870704	456989297.981597
36	19	458743322.630974	458743380.900391
37	20	459785675.974795	459785778.455255
38	21	460968030.586710	460968117.574535
39	20	462195158.179336	462195258.717797
40	20	463405647.696735	463405785.209029
41		464875449.443057	464875449.443057
42	22	466460980.845829	466461056.289701
43	21	467812467.824689	467812554.852247
44	22	468852270.713323	468852353.259800
45	20	470066336.412867	470066372.809450
46	21	471271918.398299	471271963.778421
47		474274026.872190	474274097.240175
48	20	474274098.418836	474274140.487015
49	20	475565538.310623	475565581.907493
50	22	477494789.085276	477494835.265336
51	22	478012036.620959	478012088.327382
52	22	479195715.828962	479195842.981031
53	20	480401031.095082	480401124.850567
54	17	482765035.521942	482765097.265186
55	22	483367899.500653	483367988.418824
56	22	484577819.039820	484577976.024782
57	22	485790206.401352	485790264.021858
58	22	487782388.860958	487782420.934599
59	22	488865834.939163	488865877.843770
60		491808894.195926	491808931.111609
61	22	491808931.697025	491809001.550547
62	22	492532236.008195	492532282.301090
63	22	493878779.546122	493878833.988762
64	16	495538575.057331	495538606.827544
66	17	499268248.286869	499268287.496758
65		499268201.622954	499268247.399423
67	19	500360891.340726	500360954.052580
68	22	500448566.637379	500448627.676631
69	22	501671604.252891	501671658.537954
70	22	503523843.702524	503523917.886285
71	22	504635333.661013	504635405.239457
72	21	506065482.910650	506065564.951745
74	22	509297293.340228	509297619.258568
73		509431636.378149	509431636.378149
75	20	510156204.554773	510156281.570961
76	19	511189580.183315	511189672.995255
77	19	512487039.205652	512487091.254948
78	19	513696559.794464	513696641.875329
79	15	514906446.650849	514906492.448134
80	19	516024138.760006	516024192.454758
81	17	517241105.473948	517241146.283622
82	21	519196001.370467	519196067.641050
83	17	520314577.054747	520314642.159091
84	18	521611675.564761	521611709.038165
85	22	522847302.964928	522847378.697675
