1	20150513
Resonance Men	Brian Russell	http://www.tapastic.com/series/Resonance-Men	N	N	N	N
Halcyon Days	moerenren	http://www.tapastic.com/series/halcyon_days	N	N	N	N
Rizmo	Jobo	http://www.tapastic.com/series/Rizmo	N	N	N	N
The Graveyard Shift	Captain	http://www.tapastic.com/series/The-Graveyard-Shift	N	N	N	N
Extras	Hades	http://www.tapastic.com/series/arkextras	N	N	N	N
Shrivelly and Sad	Dystopian-Muse	http://www.tapastic.com/series/184	N	N	N	N
Hearty & Brainy	Jon Hillenbrand	http://www.tapastic.com/series/332	N	N	N	N
JollyMonsters	Doryan	http://www.tapastic.com/series/386	N	N	N	N
Prim & Proper	aperfectdefect	http://www.tapastic.com/series/primandproper	N	N	N	N
Ende: The Lost Races	GhosTyce	http://www.tapastic.com/series/Ende	N	N	N	N
Fiscal Cliff	Cram Comics	http://www.tapastic.com/series/FiscalCliffComic	N	N	N	N
The secret of the painter	Franklin and Revaxi	http://www.tapastic.com/series/Le-secret-du-peintre	N	N	N	N
Shapeshifter: A tale yet Untold	FixerTheWise	http://www.tapastic.com/series/Shapeshifter	N	N	N	N
The Seventh Circle	Mikodesu	http://www.tapastic.com/series/seventh-circle	N	N	N	N
A little of life's surprises 	LOCOzozo	http://www.tapastic.com/series/A-little-of-lifes-surprises-	N	N	N	N
Peppy on Cloud	RoyalV	http://www.tapastic.com/series/Peppy-on-Cloud	N	N	N	N
Fake Jokes	Ryan Dunlavey	http://www.tapastic.com/series/fakejokes	N	N	N	N
Lodi	Seni-chii	http://www.tapastic.com/series/Lodi	N	N	N	N
The Life Of I	elegantgamer	http://www.tapastic.com/series/Struggles-of-The-Gamer	N	N	N	N
Egotreep Comic	Egotreep Comic	http://www.tapastic.com/series/Egotreep-Comic	N	N	N	N
Quick Lame Comic	Chính Anh Ấy	http://www.tapastic.com/series/Quick-Lame-Comic	N	N	N	N
Cat's Diary	Uli	http://www.tapastic.com/series/Cats-Dairy	N	N	N	N
Flufftastic	fluffcakies	http://www.tapastic.com/series/Fluffs-minis	N	N	N	N
24h Comics	Adrian vom Baur	http://www.tapastic.com/series/24hcomics	N	N	N	N
9 Chances for Love	Yolin	http://www.tapastic.com/series/9-Chances-for-Love	N	N	N	N
Baby-Sitting The Monster	Jessie C.	http://www.tapastic.com/series/Baby-Sitting-The-Monste	N	N	N	N
A better life	KrANk	http://www.tapastic.com/series/A-better-life	N	N	N	N
Fluffy Muffin Comics	Alice	http://www.tapastic.com/series/fluffymuffincomics	N	N	N	N
Inside Phobia	wopanda	http://www.tapastic.com/series/insidephobia	N	N	N	N
Kid Beowulf	Alexis E. Fajardo	http://www.tapastic.com/series/kidbeowulf	N	N	N	N
Year Long Summer	eoa	http://www.tapastic.com/series/yearlongsummer	N	N	N	N
1 Page Stand	dvhcomics	http://www.tapastic.com/series/1-Page-Stand	N	N	N	N
sharp petals	sebby5654	http://www.tapastic.com/series/sharp-petals	N	N	N	N
Story of My Heart	goho	http://www.tapastic.com/series/Story-of-My-Heart	N	N	N	N
From Outta' Nowhere	Ohharvey	http://www.tapastic.com/series/From-Outta-Nowhere	N	N	N	N
Airith	Airith	http://www.tapastic.com/series/Airith	N	N	N	N
Improve Your Commuting Experience	Daiyaku	http://www.tapastic.com/series/Improve-Your-Commuting-Experience	N	N	N	N
No Escape From Reality	Vanessa Satone	http://www.tapastic.com/series/escapereality	N	N	N	N
Another Life in Strangeverse	Azriel Black	http://www.tapastic.com/series/Another-Life-in-Strangeverse	N	N	N	N
White Violet	NeonLanterns	http://www.tapastic.com/series/white-violet	N	N	N	N
Code of Amanis	MesoPhunk	http://www.tapastic.com/series/coacomic	N	N	N	N
Rel El	En Gingerboom	http://www.tapastic.com/series/Rel-El	N	N	N	N
Prophecy	Drow	http://www.tapastic.com/series/Prophecy	N	N	N	N
Blue Well	Kumi Ventura	http://www.tapastic.com/series/Blue-Well	N	N	N	N
Mighty Glad	A-verse Comics	http://www.tapastic.com/series/MightyGlad	N	N	N	N
Where Negative Butterflies Never Die	Rori	http://www.tapastic.com/series/Negative-Butterflies	N	N	N	N
Strange Couples Series	SpaceMonolith	http://www.tapastic.com/series/Strange-Couples-Series	N	N	N	N
TheLastPierrot	AI	http://www.tapastic.com/series/283	N	N	N	N
Space Monkeys	Fallen Manga Studios	http://www.tapastic.com/series/362	N	N	N	N
chibi & me	Litarizq animatory	http://www.tapastic.com/series/523	N	N	N	N
My Name Is Box-Man	ʕ •ᴥ•ʔ	http://www.tapastic.com/series/933	N	N	N	N
Curiosheepy	curiousheep	http://www.tapastic.com/series/Curiosheepy	N	N	N	N
Skyborne	Plothole Tsi	http://www.tapastic.com/series/Skyborne	N	N	N	N
The Day George Died	Saint Christopher	http://www.tapastic.com/series/The-Day-George-Died	N	N	N	N
The Garage	thejeremykerns	http://www.tapastic.com/series/The-Garage	N	N	N	N
Jonny Comic: A Superhero Web Series	Jonny Aleksey	http://www.tapastic.com/series/Jonny-Comic	N	N	N	N
This is Engineering	fireflysummers	http://www.tapastic.com/series/This-is-Engineering	N	N	N	N
a Hunt	Neodios	http://www.tapastic.com/series/aHunt	N	N	N	N
TERA Times	Neodios	http://www.tapastic.com/series/TERATimes	N	N	N	N
Tondo Drift	Zonerix	http://www.tapastic.com/series/Tondo-Drift	N	N	N	N
Traces Of The Past	jonufele	http://www.tapastic.com/series/Traces-Of-The-Past	N	N	N	N
Rose Petals: Volume 1	Zee Bee	http://www.tapastic.com/series/Rose-Petals	N	N	N	N
Gemstone Champions (on hiatus)	Bert Arceo	http://www.tapastic.com/series/Gemstone_Champions	N	N	N	N
Princess Complex	Bakanausagi 	http://www.tapastic.com/series/Princess-Complex	N	N	N	N
C'est la vie	Ginc Dmon	http://www.tapastic.com/series/Cestlavie	N	N	N	N
Allens SketchBook	AllenTheLost	http://www.tapastic.com/series/Allens-SketchBook	N	N	N	N
City Guide	lifemachine	http://www.tapastic.com/series/City-Guide	N	N	N	N
The Nobodys	Yaheo	http://www.tapastic.com/series/The-Nobodys	N	N	N	N
Noah's Brother's Ark	Noahs_Brothers_Ark	http://www.tapastic.com/series/noahsbrothersark	N	N	N	N
PARALLAX	M. Falke	http://www.tapastic.com/series/PARALLAX	N	N	N	N
Esiles	Shirielise	http://www.tapastic.com/series/esiles	N	N	N	N
LoL Anime - Poro's Song	2Pstudios	http://www.tapastic.com/series/porosong1	N	N	N	N
The Forgotten Museum	Kevo the Hero	http://www.tapastic.com/series/The-Forgotten-Museum	N	N	N	N
Adventures of Maxtendo	Maxtendo	http://www.tapastic.com/series/Maxtendo-EN	N	N	N	N
Black Mudpuppy	Black Mudpuppy	http://www.tapastic.com/series/blackmudpuppy	N	N	N	N
So Awkward yet So Loved	Teddy	http://www.tapastic.com/series/so-awkward-yet-so-loved	N	N	N	N
Ethereal	Sydney Smith	http://www.tapastic.com/series/Ethereal	N	N	N	N
Alex in Wonderland	Will Olvr 	http://www.tapastic.com/series/Alex-in-Wonderland	N	N	N	N
A Bread's Tale	Mr. Chubbers	http://www.tapastic.com/series/A-Breads-Tale	N	N	N	N
RUN/NIGHT/ RELOAD	Jacquie	http://www.tapastic.com/series/RUNNIGHTRELOAD	N	N	N	N
Astral	Kaylee Rowena	http://www.tapastic.com/series/Astral	N	N	N	N
H.S.D.	TokyoJ	http://www.tapastic.com/series/HSD	N	N	N	N
Hair	sixteentons	http://www.tapastic.com/series/Hair	N	N	N	N
The Game of Path	Jess Has Sparkles	http://www.tapastic.com/series/The-Game-of-Path	N	N	N	N
Astrick and Derk	N.L.Kuhns	http://www.tapastic.com/series/AstrickandDerk	N	N	N	N
Overnight Trainstation	Joakim Waller	http://www.tapastic.com/series/Overnight-Trainstation	N	N	N	N
Point of view	AlisonGib	http://www.tapastic.com/series/Point-of-view	N	N	N	N
UNNATURAL	MytronStudios	http://www.tapastic.com/series/UNNATURAL	N	N	N	N
The Other I	Elm	http://www.tapastic.com/series/The-Other-I	N	N	N	N
The Divine Gathering: A Dead King's Omen	Rossowinch	http://www.tapastic.com/series/TDG	N	N	N	N
Revenge Syndrome	Merlewae	http://www.tapastic.com/series/Revenge-Syndrome	N	N	N	N
My Anime Boy Turn To Real	Sun	http://www.tapastic.com/series/My-Anime-Boy-Turn-To-Real	N	N	N	N
Dognubs	Entoxia	http://www.tapastic.com/series/Dognubs	N	N	N	N
Shivae! Vas	Tiffany Ross	http://www.tapastic.com/series/Shivae-Vas	N	N	N	N
Echo of the First Born	JBoston	http://www.tapastic.com/series/Echo-of-the-First-Born	N	N	N	N
Grave Impressions	Ziska and Nym	http://www.tapastic.com/series/Grave-Impressions	N	N	N	N
Coffee & Milk ( コーヒーとミルク)	Haru-tan	http://www.tapastic.com/series/Coffee--Milk--	N	N	N	N
F-Anos (Fallen Angel of New Order Sin)	Ujrkingdom	http://www.tapastic.com/series/358	N	N	N	N
Cloud C	Carolina Lim	http://www.tapastic.com/series/Cloud-C	N	N	N	N
The Unregistered Sex Offender	MONOLITH	http://www.tapastic.com/series/USO	N	N	N	N
The Angel and the Goth	The Star Warrior	http://www.tapastic.com/series/The-Angel-and-the-Goth	N	N	N	N
Stranger 2 Stranger 	L.M. Enova 	http://www.tapastic.com/series/Stranger-2-Stranger-	N	N	N	N
Emo's Adventures	crayzman	http://www.tapastic.com/series/Emos-Adventures	N	N	N	N
the deducers	the deducers	http://www.tapastic.com/series/the-deducers	N	N	N	N
Kim Jong-un Loves Dennis Rodman	Monty Rohde	http://www.tapastic.com/series/kim_jong-un_loves_dennis_rodman	N	N	N	N
Art School Sub Rosa	Kayla0	http://www.tapastic.com/series/Art-School-Sub-Ro	N	N	N	N
SeeD	Ariff AV	http://www.tapastic.com/series/Seed	N	N	N	N
The Back Page Adventure	blanketOFugly	http://www.tapastic.com/series/The-Back-Page-Adventure	N	N	N	N
Peter Deadle	VinceKusters	http://www.tapastic.com/series/Peter-Deadle	N	N	N	N
Zembu Power	Sommer	http://www.tapastic.com/series/Zembu-Power	N	N	N	N
Short Cuts	Vanessa Satone	http://www.tapastic.com/series/shortcuts	N	N	N	N
Life Goes On	Omega Warior	http://www.tapastic.com/series/Life-Goes-On	N	N	N	N
In My Head	Sterling Chotalal	http://www.tapastic.com/series/In-My-Head	N	N	N	N
Arted	Sea Rift	http://www.tapastic.com/series/Arted	N	N	N	N
Ask Dragon Kai	askdragonkai	http://www.tapastic.com/series/Ask-Dragon-Kai	N	N	N	N
PumpkinSpiced	Paige Lavoie	http://www.tapastic.com/series/PumpkinSpiced	N	N	N	N
All Dis Stuff	Alissa	http://www.tapastic.com/series/All-Dis-Stuff	N	N	N	N
16 Quest	careko	http://www.tapastic.com/series/16-Quest	N	N	N	N
Enchanted Leketia	pony	http://www.tapastic.com/series/leketia	N	N	N	N
Fighting Dreamers	MannyKat8x	http://www.tapastic.com/series/Fighting-Dreamers	N	N	N	N
The Satrians	Carlisle Robinson	http://www.tapastic.com/series/The-Satrians	N	N	N	N
Path of the Raging Fist	Ron D. Hubbard	http://www.tapastic.com/series/Raging-Fist	N	N	N	N
Die Erste Liebe	Gabby Good	http://www.tapastic.com/series/Die-Erste-Liebe	N	N	N	N
AGAINST MYTHOS	Mane 	http://www.tapastic.com/series/AGAINST-MYTHOS	N	N	N	N
  行こう！ナナ Go! Nana	Dokinana	http://www.tapastic.com/series/Gonanamanga	N	N	N	N
Eatatau	Darius Craine	http://www.tapastic.com/series/Eatatau	N	N	N	N
Amazin' Aminals	Amalgamated HC	http://www.tapastic.com/series/906	N	N	N	N
Hamdom	Nyisha Haynes	http://www.tapastic.com/series/957	N	N	N	N
D.bleze's (malay version)	AdaMeXe20a	http://www.tapastic.com/series/Dblezes-malay-version	N	N	N	N
Red Monochrome	DaniTheRedDragon	http://www.tapastic.com/series/Red-Monochrome	N	N	N	N
Life Scientist	cassiesoli	http://www.tapastic.com/series/Life-Scientist	N	N	N	N
The Bess Effect	Papa Rabe	http://www.tapastic.com/series/The-Bess-Effect	N	N	N	N
Katusha, Girl Soldier of the Great Patriotic War	gdc	http://www.tapastic.com/series/Katusha	N	N	N	N
The Legend of Sleepy Hollow	Bubbledriver	http://www.tapastic.com/series/The-Legend-of-Sleepy-Hollow	N	N	N	N
Life with Superheroes	Zac Diamanti	http://www.tapastic.com/series/Life-with-Superheroes	N	N	N	N
Weird adventures~	chibikamile	http://www.tapastic.com/series/Weird-adventures	N	N	N	N
The world is black	LunaXsalvationnew	http://www.tapastic.com/series/The-world-is-black	N	N	N	N
BARBARIAN ADVENTURE	DarioCOMICS	http://www.tapastic.com/series/Bar	N	N	N	N
Precious moments	Zee	http://www.tapastic.com/series/Precious-moments	N	N	N	N
Rag the Viking!	Tom DellAringa	http://www.tapastic.com/series/Rag-the-Viking	N	N	N	N
FANTASY HUB	Ap3	http://www.tapastic.com/series/FANTASY-HUB	N	N	N	N
Lulu's Purple Days	nightknight1200	http://www.tapastic.com/series/Lulus-Purple-Days	N	N	N	N
Hello, Albertosaurus	Gurukitty Studios	http://www.tapastic.com/series/Hello-Alberto	N	N	N	N
Bloody Rose Brigade	Ap3	http://www.tapastic.com/series/Bloody-Rose-Brigade	N	N	N	N
Doubtful Nick	Will Olvr 	http://www.tapastic.com/series/Doubtful-Nick	N	N	N	N
CRUSH 2001	Chun	http://www.tapastic.com/series/CRUSH-2001	N	N	N	N
Saturday PLUS	MyFutprint	http://www.tapastic.com/series/SaturdayPLUS	N	N	N	N
Why, though?	Tomoki 有基	http://www.tapastic.com/series/Explaining-A-Thing	N	N	N	N
Living With Girls	Wolf	http://www.tapastic.com/series/Living-With-Girls	N	N	N	N
Ring of Fantasia	sakuradance	http://www.tapastic.com/series/Ring-of-Fantasia	N	N	N	N
Waegook in Hangook	Matthew Jam	http://www.tapastic.com/series/waegook-in-hangook	N	N	N	N
Manako's Overly Salted Meat	Menbung	http://www.tapastic.com/series/Manakos-Overly-Salted-Meat	N	N	N	N
Aarrevaara	haitchu	http://www.tapastic.com/series/aarrevaara	N	N	N	N
SNOW AND SAND ROMANCE	OGAMI WISE	http://www.tapastic.com/series/SNOW-AND-SAND-ROMANCE	N	N	N	N
Between Two	TehAsian2107	http://www.tapastic.com/series/Between-Two	N	N	N	N
Paradigm Shift Inc	eddymachina	http://www.tapastic.com/series/Paradigm-Shift-Inc	N	N	N	N
A Silly Thing	KaZ	http://www.tapastic.com/series/A-Silly-Thing	N	N	N	N
ashley's secondhand serenade.	serin.	http://www.tapastic.com/series/secondhand-serenade	N	N	N	N
I Know Chu	Chu96	http://www.tapastic.com/series/I-Know-Chu	N	N	N	N
Zone 26	Abba Studios	http://www.tapastic.com/series/375	N	N	N	N
Memo.	eufrik	http://www.tapastic.com/series/Memo	N	N	N	N
Aspect	Plothole Tsi	http://www.tapastic.com/series/Aspect	N	N	N	N
New Aliyev	cciintra	http://www.tapastic.com/series/New-Aliyev	N	N	N	N
Trade Secrets	M@ Muzzy	http://www.tapastic.com/series/Trade-Secrets	N	N	N	N
Rainbow psyche	Simon Hebert	http://www.tapastic.com/series/Rainbow-psyche	N	N	N	N
Thin Air	Liza Nilly	http://www.tapastic.com/series/ThinAir	N	N	N	N
To End All Wars	Matt Vincent	http://www.tapastic.com/series/To-End-All-Wars	N	N	N	N
Rooming Nerds / Kriscious	Kriscious	http://www.tapastic.com/series/Kriscious	N	N	N	N
Comic Shorts	Tsukiyono	http://www.tapastic.com/series/Comic-Shorts	N	N	N	N
Natsu's Garbage	duachaihawj	http://www.tapastic.com/series/Natsus-Garbage	N	N	N	N
Himitsu	Regaux	http://www.tapastic.com/series/Himitsu	N	N	N	N
Life and Nothy	Nothlit	http://www.tapastic.com/series/Life-and-Nothy	N	N	N	N
Mes gribouillages pathétiques	Mr.Cool (⌐■_■)	http://www.tapastic.com/series/pathetic-scribbles	N	N	N	N
Abby Normal	HapyCow	http://www.tapastic.com/series/abbynormal	N	N	N	N
Kshaia Cafe	VICKA	http://www.tapastic.com/series/Kshaia-Cafe	N	N	N	N
Ice Crime	Miss Pepper Cat	http://www.tapastic.com/series/Ice-Crime	N	N	N	N
The Emperor is Far Away	QUS	http://www.tapastic.com/series/teifa	N	N	N	N
Sun-D&D	Kimmicomics	http://www.tapastic.com/series/SunDD	N	N	N	N
Digital Ninja	яussia	http://www.tapastic.com/series/Digital-Ninja	N	N	N	N
Bloodhunters	Kate-Lina	http://www.tapastic.com/series/Blood	N	N	N	N
Secrets of a Wannabe Artist	Miss Gravity	http://www.tapastic.com/series/Secrets-of-a-Wannabe-Artist	N	N	N	N
Margo	K0P	http://www.tapastic.com/series/Margo	N	N	N	N
Two Geeks and a little lady	Caramelly	http://www.tapastic.com/series/Two-Geeks-and-a-little-lady	N	N	N	N
Radiant Heroes	Zack	http://www.tapastic.com/series/Radiant-Heroes	N	N	N	N
The Front: Rebirth	Jerzy Drozd	http://www.tapastic.com/series/thefront	N	N	N	N
Life is War	Ananas	http://www.tapastic.com/series/Life-is-War-tf2	N	N	N	N
#Furryproblems	Kitschy	http://www.tapastic.com/series/Furryproblems	N	N	N	N
Other Comics by EE	Eric E	http://www.tapastic.com/series/Other-Comics-by-EE	N	N	N	N
Where is My Umbrella?	Fetiorin	http://www.tapastic.com/series/Where-is-My-Umbrella	N	N	N	N
My Demon and Me	Dr.Wrenny	http://www.tapastic.com/series/mydemonandme	N	N	N	N
Edo Here	Edowaado	http://www.tapastic.com/series/Edo-Here	N	N	N	N
Oy Vey!	Kallehmono	http://www.tapastic.com/series/Oy-Vey	N	N	N	N
Time Expedition	cathoderay	http://www.tapastic.com/series/Time-Expedition	N	N	N	N
Satchel & Duff	Coffeeroll	http://www.tapastic.com/series/satchelandduff	N	N	N	N
The Misadventures of a Short Girl in a Tall World, or For Short	Fylisfe	http://www.tapastic.com/series/forshort	N	N	N	N
Peach Gangster	Dr.Carls	http://www.tapastic.com/series/Peach-Gangster	N	N	N	N
BBB	Rane	http://www.tapastic.com/series/BBB	N	N	N	N
some not seen.	Jacquie	http://www.tapastic.com/series/somenotseen	N	N	N	N
Alfjeder	A.K.Andersen	http://www.tapastic.com/series/Alfjeder	N	N	N	N
Pawtionary	Mickey	http://www.tapastic.com/series/Cats-Life	N	N	N	N
Silence of the Gorillaz	stastro	http://www.tapastic.com/series/SilenceGorillaz	N	N	N	N
It was him	FuryAlkoPudz	http://www.tapastic.com/series/It-was-him	N	N	N	N
KnockBlock	CC	http://www.tapastic.com/series/KnockBlock	N	N	N	N
Self-absorbed sketch comic	elle1234567	http://www.tapastic.com/series/Self-absorbed-sketch-comic	N	N	N	N
Valaros morkris	MemoriaCaelestie	http://www.tapastic.com/series/Valaros-morkris	N	N	N	N
Genus and me	Mich Pajama Artist	http://www.tapastic.com/series/genus-and-me	N	N	N	N
the mighty AV club	Andeh	http://www.tapastic.com/series/themightyavclub	N	N	N	N
Debris of Daily Life	clorinspats	http://www.tapastic.com/series/Debris-of-Daily-Life	N	N	N	N
A New Way To Say HOORAY!	MacabreMagpie	http://www.tapastic.com/series/Hooray	N	N	N	N
Sword	Harijan D.	http://www.tapastic.com/series/Sword	N	N	N	N
Little Mushroom's story	Hetiru	http://www.tapastic.com/series/Little-Mushrooms-story	N	N	N	N
Imprints	rocketsandpens	http://www.tapastic.com/series/Imprints	N	N	N	N
PAWS	José Malvárez	http://www.tapastic.com/series/PAWS	N	N	N	N
Pound of Flesh	eddymachina	http://www.tapastic.com/series/Pound-of-Flesh	N	N	N	N
Stay Random	Cole	http://www.tapastic.com/series/StayRandom	N	N	N	N
Time Fiddler	Ellis Kim	http://www.tapastic.com/series/TimeFiddler	N	N	N	N
Magical Girl/Magical World	Ggena	http://www.tapastic.com/series/Magical-GirlMagical-	N	N	N	N
Romantical Tales	Abba Studios	http://www.tapastic.com/series/Romantical-Tales	N	N	N	N
TIPS	Chris Pittas	http://www.tapastic.com/series/470	N	N	N	N
Kami ka Aku ka	Katsumi Uryu	http://www.tapastic.com/series/Kami-ka-Aku-ka	N	N	N	N
long walk to forever	YAHI	http://www.tapastic.com/series/walktoforever	N	N	N	N
code SALT	SaiKyon	http://www.tapastic.com/series/code-SALT	N	N	N	N
Uh, Musing.	Neechers	http://www.tapastic.com/series/Uh-Musing	N	N	N	N
Savory Fare [will cont. May 2015]	Apple and Tangerine	http://www.tapastic.com/series/Savory-Fare	N	N	N	N
Invasion!	Mythed Comics	http://www.tapastic.com/series/Invasion	N	N	N	N
Evil Plan	Alexis Royce	http://www.tapastic.com/series/Evil-Plan	N	N	N	N
Pastel	Lea	http://www.tapastic.com/series/Pastel	N	N	N	N
KYRIA	Aero Zero	http://www.tapastic.com/series/KYRIA	N	N	N	N
Nuclear	OliveOilCorp	http://www.tapastic.com/series/Nuclear	N	N	N	N
My Halloween Girl	Han Sama	http://www.tapastic.com/series/My-Halloween-Girl	N	N	N	N
It's Called Marriage	flynd	http://www.tapastic.com/series/itscalledmarriage	N	N	N	N
The Beast Legion	jazylh	http://www.tapastic.com/series/thebeastlegion	N	N	N	N
Code Name	JustJezz	http://www.tapastic.com/series/Codename	N	N	N	N
Campus Safari	Tiffany Ross	http://www.tapastic.com/series/Campus-Safari	N	N	N	N
Silent Voice	Unstable Artist	http://www.tapastic.com/series/Silent-Voice	N	N	N	N
The Farsinger	Fyrepyromaniac	http://www.tapastic.com/series/The-Farsinger	N	N	N	N
Trevor and Cyko	Trevor & Cyko	http://www.tapastic.com/series/Trevor-and-Cyko	N	N	N	N
Progress	Arisa	http://www.tapastic.com/series/Progress	N	N	N	N
Crystal Ball	Azyzl	http://www.tapastic.com/series/Crystal-Ball	N	N	N	N
Daily Life of an Art Student	hootpoots	http://www.tapastic.com/series/Daily-Life-of-an-Art-Student	N	N	N	N
Why? Because!	Janix Moon	http://www.tapastic.com/series/Why-Because	N	N	N	N
TeaVee Trope Buster	JAM1220	http://www.tapastic.com/series/659	N	N	N	N
LaSalle's Legacy	zyrenskistudi	http://www.tapastic.com/series/918	N	N	N	N
Alexander Shen	Mr. Shen	http://www.tapastic.com/series/Alexander-Shen	N	N	N	N
Secret Hearts by MaddyLine.Art	MaddyLine.Art	http://www.tapastic.com/series/Secret-Hearts-by-MaddyLineArt	N	N	N	N
Hi. I'm a Square. :D	jmak	http://www.tapastic.com/series/square	N	N	N	N
Soot	pickles4nickles	http://www.tapastic.com/series/sootcomic	N	N	N	N
Crying Man & Bird	Sophie Esk	http://www.tapastic.com/series/Crying-Man--and-Bird	N	N	N	N
Crossroads of Destiny 	KoyuChan	http://www.tapastic.com/series/Crossroads-of-Destiny	N	N	N	N
Actually I...	itazzi	http://www.tapastic.com/series/Actually-I	N	N	N	N
BEARD OF DUST	DarioCOMICS	http://www.tapastic.com/series/SPAGHETTI-WESTERN	N	N	N	N
Tales from the Sketch Club	Iggycrypt	http://www.tapastic.com/series/TalesfromtheSketchClub	N	N	N	N
T-Shirt	TShirtComics	http://www.tapastic.com/series/T-Shirt	N	N	N	N
Total Score	Larkison	http://www.tapastic.com/series/Total-Score	N	N	N	N
Frankie	Jimmy Twin	http://www.tapastic.com/series/Frankie	N	N	N	N
Cat Lord	KAOHU	http://www.tapastic.com/series/CatLord	N	N	N	N
Dangevil	James Gage	http://www.tapastic.com/series/Dangevil	N	N	N	N
An Unlikely Happenstance	H. Martin	http://www.tapastic.com/series/An-Unlikely-Happenstance	N	N	N	N
Snippets of my Life	Agentzap	http://www.tapastic.com/series/LifeSnippets	N	N	N	N
The Gangster's Wife	Ap3	http://www.tapastic.com/series/The-Gangsters-Wife	N	N	N	N
The Worry Man	Nick Sputnik Miller	http://www.tapastic.com/series/The-Worry-Man	N	N	N	N
Lacewings	Kitty Gillespie	http://www.tapastic.com/series/Lacewing	N	N	N	N
A Book so Inviting	Emily Ryan	http://www.tapastic.com/series/A-Book-so-Inviting	N	N	N	N
HEADSHOT	Yuutayo	http://www.tapastic.com/series/headshot	N	N	N	N
Alone -- Extras	OliveOilCorp	http://www.tapastic.com/series/Alone----Extras	N	N	N	N
Master's Requisite	KristinTree	http://www.tapastic.com/series/Masters_Requisite	N	N	N	N
Iron Hearts	Kaiser19	http://www.tapastic.com/series/Ironhearts	N	N	N	N
Perpetual Motion	Nancy Cho	http://www.tapastic.com/series/Perpetual-Motion	N	N	N	N
Sheldon The Librarian	Pencil Ink	http://www.tapastic.com/series/Sheldon-The-Librarian	N	N	N	N
Minecraft Interactive story	Deathflamer先生	http://www.tapastic.com/series/Minecraft-Interactive-story	N	N	N	N
Discobleach	Matteo Ferrazzi	http://www.tapastic.com/series/Discobleach	N	N	N	N
36499	youimi	http://www.tapastic.com/series/yr36499	N	N	N	N
ESFP	Annabel	http://www.tapastic.com/series/ESFP	N	N	N	N
Copper O' Thoughts	Coprelia	http://www.tapastic.com/series/Copper-O-Thoughts	N	N	N	N
Rose Petals: Volume 2 	Zee Bee	http://www.tapastic.com/series/Rose-Petals-Volume-2	N	N	N	N
Naniiebim Art Diary	NANIIEBIM	http://www.tapastic.com/series/Naniiebim-Art-Dia	N	N	N	N
Zen the Half-Demon	Sempai	http://www.tapastic.com/series/Zen-the-Half-Demon	N	N	N	N
In Fake Light	Chevi	http://www.tapastic.com/series/IFL	N	N	N	N
Ren's Lense	Ren	http://www.tapastic.com/series/440	N	N	N	N
Year Long Winter	eoa	http://www.tapastic.com/series/yearlongwinter	N	N	N	N
Ad infinitum	Chuushiri	http://www.tapastic.com/series/885	N	N	N	N
HORROR TALES	Reiji	http://www.tapastic.com/series/HORROR-TALES1	N	N	N	N
Dark Heart	Misfrit	http://www.tapastic.com/series/Dark-Heart	N	N	N	N
POSBOTS	MyFutprint	http://www.tapastic.com/series/POSBOTS	N	N	N	N
Excidium - Era of the Fallen	Matthew Tsirides	http://www.tapastic.com/series/Excidium	N	N	N	N
Iten and Louise	Pook	http://www.tapastic.com/series/Iten-and-Louise	N	N	N	N
Sad and Pretty	Kaylan	http://www.tapastic.com/series/Sad-and-Pretty	N	N	N	N
Daiya Image Expressions	Daiyaku	http://www.tapastic.com/series/Daiya-Image-Expressions	N	N	N	N
Space Barista	Michael Damboldt	http://www.tapastic.com/series/Space-Barista	N	N	N	N
Doodle Thoughts 	Nate Ziller	http://www.tapastic.com/series/Doodle-Thoughts-	N	N	N	N
Yoyo	HiiRO	http://www.tapastic.com/series/YoYo	N	N	N	N
PLASTIC ROBOT	David McDonald	http://www.tapastic.com/series/PLASTIC-ROBOT-COMICS	N	N	N	N
Dhalmun: Age of Steam	Biram Ba	http://www.tapastic.com/series/dhalmun-age-of-steam	N	N	N	N
Qualic Nexus: Chronicles	Alicaido	http://www.tapastic.com/series/Qualic-Nexus	N	N	N	N
Bunny Wiggins	Jeromatic	http://www.tapastic.com/series/Bunny-Wiggins	N	N	N	N
The Gods' Pack	SVMajesie	http://www.tapastic.com/series/The-Gods-Pack	N	N	N	N
Fallacy	Damatris	http://www.tapastic.com/series/fallacy	N	N	N	N
White Angel	Ting Chen	http://www.tapastic.com/series/White-Angel	N	N	N	N
In and Out the Box	Panthodile	http://www.tapastic.com/series/In-and-Out-the-Box	N	N	N	N
My Not So Ordinary Life	WierdMonkeyCat	http://www.tapastic.com/series/My-Not-So-Ordinary-Life	N	N	N	N
Princess Retribution	TriaElf9	http://www.tapastic.com/series/PrincessRetribution	N	N	N	N
愛して、先生(I love you, Sensei)	ayunyan	http://www.tapastic.com/series/I-love-you-Sensei	N	N	N	N
Magical Anime Reika	Momo!	http://www.tapastic.com/series/reika	N	N	N	N
A Forever Quest	the_dusty	http://www.tapastic.com/series/A-Forever-Quest	N	N	N	N
Summer Solstice	Yuinori	http://www.tapastic.com/series/Summer-Solstice	N	N	N	N
Dragon Kid	Lady Storykeeper	http://www.tapastic.com/series/DragonKid	N	N	N	N
