1	565466184.942741
z13mangadex	Kuzumi-kun, Kuuki Yometemasu ka?	45	565466011.769143	L	https://mangadex.org/title/19203/kuzumi-kun-kuuki-yometemasu-ka	565466011.769143
43		556733883.549048	556733883.549048
42		556733883.549048	556733883.549048
41		556733883.549048	556733883.549048
40		556733883.549048	556733883.549048
39		556733883.549048	556733883.549048
38		556733883.549048	556733883.549048
37.5		556733883.549048	556733883.549048
37		556733883.549048	556733883.549048
36		556733883.549048	556733883.549048
35		556733883.549048	556733883.549048
34		556733883.549048	556733883.549048
33		556733883.549048	556733883.549048
32		556733883.549048	556733883.549048
31		556733883.549048	556733883.549048
30		556733883.549048	556733883.549048
29		556733883.549048	556733883.549048
28		556733883.549048	556733883.549048
27		556733883.549048	556733883.549048
26		556733883.549048	556733883.549048
25		556733883.549048	556733883.549048
24		556733883.549048	556733883.549048
23		556733883.549048	556733883.549048
22		556733883.549048	556733883.549048
21		556733883.549048	556733883.549048
20		556733883.549048	556733883.549048
19		556733883.549048	556733883.549048
18		556733883.549048	556733883.549048
17		556733883.549048	556733883.549048
16		556733883.549048	556733883.549048
15		556733883.549048	556733883.549048
14		556733883.549048	556733883.549048
13		556733883.549048	556733883.549048
12		556733883.549048	556733883.549048
11.5		556733883.549048	556733883.549048
11		556733883.549048	556733883.549048
10		556733883.549048	556733883.549048
9		556733883.549048	556733883.549048
8		556733883.549048	556733883.549048
7		556733883.549048	556733883.549048
6		556733883.549048	556733883.549048
5.5		556733883.549048	556733883.549048
5		556733883.549048	556733883.549048
4		556733883.549048	556733883.549048
3		556733883.549048	556733883.549048
2		556733883.549048	556733883.549048
1		556733883.549048	556733883.549048
0.9		556733883.549048	556733883.549048
0.5		556733883.549048	556733883.549048
0.1		556733883.549048	556733883.549048
43.5	016	557333784.823267	557335173.848125
44	022	559762073.403517	559762232.793832
44.5	010	561909611.793629	561909687.222462
45	023	565466011.769143	565466183.257816
