1	568394154.136611
z13mangadex	Kishuku Gakkou no Juliet	65	568394045.163960	L	https://mangadex.org/title/15240/kishuku-gakkou-no-juliet	568394045.163960
30		556291696.270140	556291746.966777
31		556291747.227566	556291815.838488
32		556291816.143900	556292423.271041
33		556292423.923287	556292497.610436
34		556292497.953421	556292663.751408
35		556292674.970234	556292744.905391
29		556292670.969603	556292670.969603
28		556292670.969603	556292670.969603
27		556292670.969603	556292670.969603
26		556292670.969603	556292670.969603
25		556292670.969603	556292670.969603
24		556292670.969603	556292670.969603
23		556292670.969603	556292670.969603
22		556292670.969603	556292670.969603
21		556292670.969603	556292670.969603
20		556292670.969603	556292670.969603
19		556292670.969603	556292670.969603
18		556292670.969603	556292670.969603
17.5		556292670.969603	556292670.969603
17		556292670.969603	556292670.969603
16		556292670.969603	556292670.969603
15		556292670.969603	556292670.969603
14		556292670.969603	556292670.969603
13		556292670.969603	556292670.969603
12		556292670.969603	556292670.969603
11		556292670.969603	556292670.969603
10		556292670.969603	556292670.969603
9		556292670.969603	556292670.969603
8		556292670.969603	556292670.969603
7		556292670.969603	556292670.969603
6		556292670.969603	556292670.969603
5		556292670.969603	556292670.969603
4		556292670.969603	556292670.969603
3		556292670.969603	556292670.969603
2		556292670.969603	556292670.969603
1		556292670.969603	556292670.969603
0		556292670.969603	556292670.969603
36		556402780.219593	556403557.915787
37		556403558.207112	556403640.419812
38		556403640.720863	556404166.770319
39		556404167.625658	556404239.638793
40		556404240.606800	556404324.827458
40.5		556404325.601095	556404340.610880
41	021	556404396.586997	556404473.556511
42	021	557685122.356637	557685209.204331
43	022	559058545.642073	559060108.786392
44	020	559756247.104994	559756330.021814
45	021	560656999.559477	560657075.289812
46	021	561384478.941704	561384588.140153
47	022	562948330.891454	562948395.130168
48	019	564419248.732253	564419597.999402
49	033	565971506.763647	565971658.730771
50		567613600.851507	567614304.381547
51		567614304.724403	567614373.137058
VOL9 51		567614373.485654	567614378.940362
52		567614379.307178	567614473.775601
53	021	567614474.151955	567614590.017905
54	022	567635593.561751	567635731.272707
55	021	567665285.103570	567665402.788614
VOL9 55		567699606.638460	567699606.638460
VOL9 53		567699606.638460	567699606.638460
VOL9 52		567699606.638460	567699606.638460
56		567749076.699015	567749204.670013
57	021	567749204.957447	567749383.600066
58		567812499.513332	567812605.842364
VOL9 58		567812606.137375	567812608.804211
58.5		567812609.131462	567812623.460486
59	025	567812623.857237	567812696.348985
VOL9 56		567871189.358739	567871189.358739
VOL9 54		567871193.020993	567871193.020993
VOL10 60		567871198.737334	567871198.737334
VOL10 59		567871199.343221	567871199.343221
60	023	567871202.830688	567871345.706917
61		567920642.381845	567920642.381845
VOL10 61		567920645.190218	567920743.024970
62	020	567920743.366437	567923298.471178
63	021	567993017.087358	567993124.949442
64		568393994.418653	568394044.748640
65	021	568394045.163960	568394154.135983
