1	567811178.254548
z13mangadex	Jujutsu Kaisen	39	567612576.096274	L	https://mangadex.org/title/28004/jujutsu-kaisen	567612576.096274
1		555344769.738926	555348384.460208
2		555348385.121075	555348520.513020
3		555514460.038352	555514514.053538
4		555514514.295415	555514864.117466
5		555514864.782501	555514927.820050
6		555514928.555560	555514984.773125
7		555514985.074856	555515034.587541
8		555515035.213489	555515101.660928
9		555515102.380731	555515143.108771
10		555515143.331787	555515193.948507
11		555515194.599287	555515279.685452
12		555515280.322542	555515903.020167
13		555515903.261788	555516300.172497
14		555516300.843618	555516940.380121
15		555516941.034744	555516985.584548
16		555516986.240970	555517013.257951
17		555874282.683958	555874284.104798
18	020	555874284.114579	555877083.977091
19	020	556398725.994032	556398807.717253
20		557267050.029254	557267092.509896
21	020	557267092.784766	557267114.290269
22	020	559578426.030640	559579089.163323
23		560359647.894224	560359769.763479
24		560359770.085285	560359898.169814
25	020	560359898.545682	560359958.982794
26		561579035.011108	561579221.437049
27		561579221.704982	561579318.772931
28	021	561579319.417461	561579380.453725
29	019	562613567.495118	562613637.649020
30	019	564604665.676225	564604757.149451
31		567134180.065485	567134249.769047
32		567134250.064218	567139440.369805
33		567139440.763271	567144867.534856
34		567144868.257734	567144908.986393
35		567144909.354169	567144965.404695
36	020	567144965.782568	567145014.813272
37	021	567284839.659049	567284921.366455
0		567284928.634565	567284928.634565
38	019	567540333.140030	567540381.957402
39	022	567612576.096274	567612666.841360
