1	568531047.773552
z13mangadex	Shiota-sensei to Amai-chan	19	568530871.161897	L	https://mangadex.org/title/18359	568530871.161897
14.5		567745933.496838	567745933.496838
14		567745933.496838	567745933.496838
13		567745933.496838	567745933.496838
12		567745933.496838	567745933.496838
7		567745933.496838	567745933.496838
6		567745933.496838	567745933.496838
5		567745933.496838	567745933.496838
4		567745933.496838	567745933.496838
3		567745933.496838	567745933.496838
2		567745933.496838	567745933.496838
1		567745933.496838	567745933.496838
0		567745933.496838	567745933.496838
15	012	567799786.427875	567799820.347047
16	014	567870754.248514	567870850.438995
17	032	568160953.913121	568161170.933584
17.5	004	568181745.601428	568181761.838546
18	028	568335488.667551	568336155.593503
19	041	568530871.161897	568531047.772986
