1	566501713.112615
z13mangadex	Ojojojo	55	566501650.054355	L	https://mangadex.org/title/12619/ojojojo	566501650.054355
51		557944579.474135	557944579.474135
50		557944579.474135	557944579.474135
49		557944579.474135	557944579.474135
48		557944579.474135	557944579.474135
47		557944579.474135	557944579.474135
46		557944579.474135	557944579.474135
45		557944579.474135	557944579.474135
44		557944579.474135	557944579.474135
43.5		557944579.474135	557944579.474135
43		557944579.474135	557944579.474135
42		557944579.474135	557944579.474135
41		557944579.474135	557944579.474135
40		557944579.474135	557944579.474135
39		557944579.474135	557944579.474135
38		557944579.474135	557944579.474135
37		557944579.474135	557944579.474135
36		557944579.474135	557944579.474135
35		557944579.474135	557944579.474135
34		557944579.474135	557944579.474135
33		557944579.474135	557944579.474135
32		557944579.474135	557944579.474135
31		557944579.474135	557944579.474135
30		557944579.474135	557944579.474135
29		557944579.474135	557944579.474135
28.5		557944579.474135	557944579.474135
28.1		557944579.474135	557944579.474135
28		557944579.474135	557944579.474135
27		557944579.474135	557944579.474135
26.5		557944579.474135	557944579.474135
26		557944579.474135	557944579.474135
25		557944579.474135	557944579.474135
24		557944579.474135	557944579.474135
23.1		557944579.474135	557944579.474135
23		557944579.474135	557944579.474135
22		557944579.474135	557944579.474135
21.1		557944579.474135	557944579.474135
21		557944579.474135	557944579.474135
20.5		557944579.474135	557944579.474135
20		557944579.474135	557944579.474135
19.1		557944579.474135	557944579.474135
19		557944579.474135	557944579.474135
18		557944579.474135	557944579.474135
17		557944579.474135	557944579.474135
16		557944579.474135	557944579.474135
15.5		557944579.474135	557944579.474135
15		557944579.474135	557944579.474135
14.1		557944579.474135	557944579.474135
14		557944579.474135	557944579.474135
13		557944579.474135	557944579.474135
12		557944579.474135	557944579.474135
11		557944579.474135	557944579.474135
10.5		557944579.474135	557944579.474135
10.1		557944579.474135	557944579.474135
10		557944579.474135	557944579.474135
9		557944579.474135	557944579.474135
8		557944579.474135	557944579.474135
7		557944579.474135	557944579.474135
6		557944579.474135	557944579.474135
5		557944579.474135	557944579.474135
4		557944579.474135	557944579.474135
3.1		557944579.474135	557944579.474135
3		557944579.474135	557944579.474135
2		557944579.474135	557944579.474135
1		557944579.474135	557944579.474135
52	007	558971824.192116	558973298.811494
53	007	560438510.374372	560438561.008300
54	007	563126188.475296	563126226.183736
55	007	566501650.054355	566501711.693525
