1	555527899.011970
z13mangadex	Barakamon			L	https://mangadex.org/manga/484/barakamon	0.000000
53		555527898.378227	555527898.378227
52.5		555527898.378227	555527898.378227
52		555527898.378227	555527898.378227
51		555527898.378227	555527898.378227
50		555527898.378227	555527898.378227
49		555527898.378227	555527898.378227
48		555527898.378227	555527898.378227
47		555527898.378227	555527898.378227
46		555527898.378227	555527898.378227
45		555527898.378227	555527898.378227
44.5		555527898.378227	555527898.378227
44		555527898.378227	555527898.378227
43		555527898.378227	555527898.378227
42		555527898.378227	555527898.378227
41.5		555527898.378227	555527898.378227
41		555527898.378227	555527898.378227
40		555527898.378227	555527898.378227
39		555527898.378227	555527898.378227
38		555527898.378227	555527898.378227
37		555527898.378227	555527898.378227
36.5		555527898.378227	555527898.378227
36		555527898.378227	555527898.378227
35		555527898.378227	555527898.378227
34		555527898.378227	555527898.378227
33		555527898.378227	555527898.378227
32		555527898.378227	555527898.378227
31		555527898.378227	555527898.378227
30		555527898.378227	555527898.378227
29		555527898.378227	555527898.378227
28		555527898.378227	555527898.378227
27		555527898.378227	555527898.378227
26		555527898.378227	555527898.378227
25		555527898.378227	555527898.378227
24		555527898.378227	555527898.378227
23		555527898.378227	555527898.378227
22		555527898.378227	555527898.378227
21		555527898.378227	555527898.378227
20		555527898.378227	555527898.378227
19		555527898.378227	555527898.378227
18		555527898.378227	555527898.378227
17		555527898.378227	555527898.378227
16		555527898.378227	555527898.378227
15		555527898.378227	555527898.378227
14		555527898.378227	555527898.378227
13		555527898.378227	555527898.378227
12		555527898.378227	555527898.378227
11		555527898.378227	555527898.378227
10		555527898.378227	555527898.378227
9		555527898.378227	555527898.378227
8		555527898.378227	555527898.378227
7.5		555527898.378227	555527898.378227
7		555527898.378227	555527898.378227
6.5		555527898.378227	555527898.378227
6		555527898.378227	555527898.378227
5		555527898.378227	555527898.378227
4		555527898.378227	555527898.378227
3.5		555527898.378227	555527898.378227
3		555527898.378227	555527898.378227
2		555527898.378227	555527898.378227
1		555527898.378227	555527898.378227
