1	567698940.873383
z13mangadex	The Story of an Onee-San Who Wants to Keep a High School Boy.	61	567698903.425369	L	https://mangadex.org/title/25264/the-story-of-an-onee-san-who-wants-to-keep-a-high-school-boy	567698903.425369
6	004	556088814.502901	556088822.515992
5		556088826.091777	556088826.091777
4		556088826.091777	556088826.091777
3		556088826.091777	556088826.091777
2-2		556088826.091777	556088826.091777
2		556088826.091777	556088826.091777
1-2		556088826.091777	556088826.091777
1		556088826.091777	556088826.091777
7		556088944.572809	556088968.731687
8		556088969.471988	556088986.630105
9		556088986.955953	556089017.563619
9-2		556089017.884304	556115702.304566
10		556115702.551596	556115733.871732
10-2		556115734.523959	556115741.575504
11		556115742.149188	556117976.993720
12		556117977.296939	556118018.361245
13		556118018.682209	556118145.879754
14		556118146.495869	556118331.751342
15		556118332.435210	556118360.819428
16		556118361.448838	556118389.671072
17		556118389.990099	556118411.954970
18		556118412.200029	556118808.402482
19		556118809.014045	556118836.656404
20		556118836.963635	556119174.962096
21		556119175.302749	556121068.398693
22		556121069.089714	556121095.885741
23		556121096.122462	556121135.521223
24		556121136.158218	556121166.538789
25		556121167.186566	556122215.605935
26		556122216.213273	556122246.238397
27		556122246.497218	556122290.475875
28		556122291.139692	556122316.057797
29		556122316.330185	556122354.095392
30		556122354.727535	556122394.211117
31		556122394.423894	556122423.014707
32		556122423.663057	556122433.915273
33		556122434.600617	556122695.528609
34	005	556122696.155599	556122736.855387
35		557206142.320319	557206189.298186
36	005	557206189.748087	557206227.304508
37		558766865.080295	558766911.483136
38	005	558766911.769212	558766935.223595
39		558807495.774254	558807537.168931
40	005	558807537.523209	558807591.717429
41		559834441.310286	559834469.452013
42		559834470.022874	559834497.669405
43		559834498.020097	559834853.594766
44	005	559834854.201609	559834904.759126
45		562685548.435579	562685587.610086
46		562685587.815005	562685624.179489
47	005	562685624.431687	562685638.424346
48	005	563779336.353538	563779351.830596
49		565196034.269369	565196065.824188
50		565196066.145796	565196101.606851
51		565196101.826278	565196123.558075
52		565196124.078581	565196156.761049
53	005	565196156.983802	565198642.528707
54		566490948.756047	566490989.697136
55		566490990.307932	566491432.526663
56		566491432.778750	566491465.311010
57	005	566491465.588063	566491497.301673
58		567698434.579736	567698840.975036
59		567698841.298330	567698878.327383
60		567698878.656548	567698902.761714
61	005	567698903.425369	567698939.382291
