1	568162840.611431
z09mangatown	Dear, Only You Don't Know!	92	568162749.769754	B	http://m.mangatown.com/manga/dear_only_you_don_t_know	568162749.769754
88		542640042.152700	542640162.570829
89	21	542640163.272826	542640324.140092
87		542640328.780146	542640328.780146
86		542640328.780146	542640328.780146
85		542640328.780146	542640328.780146
84		542640328.780146	542640328.780146
83		542640328.780146	542640328.780146
82		542640328.780146	542640328.780146
81		542640328.780146	542640328.780146
80		542640328.780146	542640328.780146
79		542640328.780146	542640328.780146
78		542640328.780146	542640328.780146
77		542640328.780146	542640328.780146
76		542640328.780146	542640328.780146
75		542640328.780146	542640328.780146
74		542640328.780146	542640328.780146
73		542640328.780146	542640328.780146
72		542640328.780146	542640328.780146
71		542640328.780146	542640328.780146
70		542640328.780146	542640328.780146
69		542640328.780146	542640328.780146
68		542640328.780146	542640328.780146
67		542640328.780146	542640328.780146
66		542640328.780146	542640328.780146
65		542640328.780146	542640328.780146
64		542640328.780146	542640328.780146
63		542640328.780146	542640328.780146
62		542640328.780146	542640328.780146
61		542640328.780146	542640328.780146
60		542640328.780146	542640328.780146
59		542640328.780146	542640328.780146
58		542640328.780146	542640328.780146
57		542640328.780146	542640328.780146
56		542640328.780146	542640328.780146
55		542640328.780146	542640328.780146
54		542640328.780146	542640328.780146
53		542640328.780146	542640328.780146
52		542640328.780146	542640328.780146
51		542640328.780146	542640328.780146
50.5		542640328.780146	542640328.780146
50		542640328.780146	542640328.780146
49		542640328.780146	542640328.780146
48		542640328.780146	542640328.780146
47		542640328.780146	542640328.780146
46		542640328.780146	542640328.780146
45		542640328.780146	542640328.780146
44		542640328.780146	542640328.780146
43		542640328.780146	542640328.780146
42		542640328.780146	542640328.780146
41		542640328.780146	542640328.780146
40		542640328.780146	542640328.780146
39		542640328.780146	542640328.780146
38		542640328.780146	542640328.780146
37		542640328.780146	542640328.780146
36		542640328.780146	542640328.780146
35		542640328.780146	542640328.780146
34		542640328.780146	542640328.780146
33		542640328.780146	542640328.780146
32		542640328.780146	542640328.780146
31		542640328.780146	542640328.780146
30		542640328.780146	542640328.780146
29		542640328.780146	542640328.780146
28		542640328.780146	542640328.780146
27		542640328.780146	542640328.780146
26		542640328.780146	542640328.780146
25		542640328.780146	542640328.780146
24		542640328.780146	542640328.780146
23		542640328.780146	542640328.780146
22		542640328.780146	542640328.780146
21		542640328.780146	542640328.780146
20		542640328.780146	542640328.780146
19		542640328.780146	542640328.780146
18		542640328.780146	542640328.780146
17		542640328.780146	542640328.780146
16		542640328.780146	542640328.780146
15		542640328.780146	542640328.780146
14		542640328.780146	542640328.780146
13		542640328.780146	542640328.780146
12		542640328.780146	542640328.780146
11		542640328.780146	542640328.780146
10		542640328.780146	542640328.780146
9		542640328.780146	542640328.780146
8		542640328.780146	542640328.780146
7		542640328.780146	542640328.780146
6		542640328.780146	542640328.780146
5		542640328.780146	542640328.780146
4		542640328.780146	542640328.780146
3		542640328.780146	542640328.780146
2		542640328.780146	542640328.780146
1		542640328.780146	542640328.780146
0		542640328.780146	542640328.780146
Dear, Only You Don't Know! 90	18	544561225.986331	544561462.333048
Dear, Only You Don't Know! 89		544561467.214969	544561467.214969
Dear, Only You Don't Know! 88		544561467.214969	544561467.214969
Dear, Only You Don't Know! 87		544561467.214969	544561467.214969
Dear, Only You Don't Know! 86		544561467.214969	544561467.214969
Dear, Only You Don't Know! 85		544561467.214969	544561467.214969
Dear, Only You Don't Know! 84		544561467.214969	544561467.214969
Dear, Only You Don't Know! 83		544561467.214969	544561467.214969
Dear, Only You Don't Know! 82		544561467.214969	544561467.214969
Dear, Only You Don't Know! 81		544561467.214969	544561467.214969
Dear, Only You Don't Know! 80		544561467.214969	544561467.214969
Dear, Only You Don't Know! 79		544561467.214969	544561467.214969
